id,hashtagId,count,siblingTagId,createdAt,updatedAt
1937,8,31,14,2017-11-13 12:37:34.343-05,2017-11-13 12:41:50.082-05
1650,49,30,12,2017-11-13 12:37:30.043-05,2017-11-13 12:41:55.054-05
1524,10,36,32,2017-11-13 12:37:28.853-05,2017-11-13 12:41:40.504-05
1694,8,22,49,2017-11-13 12:37:30.563-05,2017-11-13 12:41:44.962-05
1812,12,28,18,2017-11-13 12:37:32.38-05,2017-11-13 12:41:53.086-05
2045,30,30,32,2017-11-13 12:37:35.798-05,2017-11-13 12:41:56.614-05
1894,40,38,42,2017-11-13 12:37:33.65-05,2017-11-13 12:41:48.843-05
1956,13,21,45,2017-11-13 12:37:34.602-05,2017-11-13 12:41:50.296-05
1898,42,36,17,2017-11-13 12:37:33.685-05,2017-11-13 12:41:51.698-05
1810,10,31,48,2017-11-13 12:37:32.334-05,2017-11-13 12:41:53.05-05
1833,18,25,34,2017-11-13 12:37:32.943-05,2017-11-13 12:41:48.003-05
2046,30,27,42,2017-11-13 12:37:35.825-05,2017-11-13 12:41:48.408-05
897,44,23,2,2017-11-13 12:37:25.478-05,2017-11-13 12:41:09.3-05
1652,49,29,27,2017-11-13 12:37:30.06-05,2017-11-13 12:41:55.089-05
1988,20,22,25,2017-11-13 12:37:35.131-05,2017-11-13 12:41:53.65-05
1777,43,22,8,2017-11-13 12:37:31.43-05,2017-11-13 12:41:49.012-05
1706,9,28,29,2017-11-13 12:37:30.601-05,2017-11-13 12:41:35.784-05
761,38,29,40,2017-11-13 12:37:24.935-05,2017-11-13 12:41:48.759-05
1756,33,30,5,2017-11-13 12:37:31.132-05,2017-11-13 12:41:54.3-05
1629,42,37,32,2017-11-13 12:37:29.844-05,2017-11-13 12:41:46.497-05
1893,40,25,18,2017-11-13 12:37:33.622-05,2017-11-13 12:41:48.809-05
2003,22,27,32,2017-11-13 12:37:35.338-05,2017-11-13 12:41:56.091-05
1770,39,26,8,2017-11-13 12:37:31.308-05,2017-11-13 12:41:51.53-05
1791,3,30,42,2017-11-13 12:37:31.937-05,2017-11-13 12:41:49.895-05
1976,18,21,21,2017-11-13 12:37:35.018-05,2017-11-13 12:41:53.466-05
1317,27,31,44,2017-11-13 12:37:27.488-05,2017-11-13 12:41:54.189-05
1508,7,39,42,2017-11-13 12:37:28.776-05,2017-11-13 12:41:50.053-05
1797,8,24,37,2017-11-13 12:37:32.195-05,2017-11-13 12:41:50.116-05
1800,10,24,3,2017-11-13 12:37:32.243-05,2017-11-13 12:41:52.977-05
1722,16,26,5,2017-11-13 12:37:30.709-05,2017-11-13 12:41:53.26-05
1634,42,27,44,2017-11-13 12:37:29.875-05,2017-11-13 12:41:51.744-05
1003,49,29,20,2017-11-13 12:37:25.869-05,2017-11-13 12:41:55.069-05
1513,10,35,7,2017-11-13 12:37:28.807-05,2017-11-13 12:41:52.991-05
2020,25,25,17,2017-11-13 12:37:35.501-05,2017-11-13 12:41:53.974-05
1814,12,35,33,2017-11-13 12:37:32.453-05,2017-11-13 12:41:53.117-05
1532,11,31,10,2017-11-13 12:37:28.893-05,2017-11-13 12:41:47.661-05
2009,24,23,25,2017-11-13 12:37:35.409-05,2017-11-13 12:41:56.148-05
1850,23,25,42,2017-11-13 12:37:33.151-05,2017-11-13 12:41:51.041-05
1949,13,22,8,2017-11-13 12:37:34.537-05,2017-11-13 12:41:50.237-05
1973,18,21,13,2017-11-13 12:37:34.99-05,2017-11-13 12:41:53.45-05
2030,25,23,32,2017-11-13 12:37:35.544-05,2017-11-13 12:41:56.233-05
1931,1,32,42,2017-11-13 12:37:34.148-05,2017-11-13 12:41:47.311-05
1877,36,26,20,2017-11-13 12:37:33.495-05,2017-11-13 12:41:51.317-05
1598,32,28,50,2017-11-13 12:37:29.576-05,2017-11-13 12:41:42.282-05
1838,18,24,46,2017-11-13 12:37:32.978-05,2017-11-13 12:41:45.709-05
1841,20,26,36,2017-11-13 12:37:33.058-05,2017-11-13 12:41:50.778-05
907,44,23,20,2017-11-13 12:37:25.517-05,2017-11-13 12:41:54.661-05
464,26,35,29,2017-11-13 12:37:23.726-05,2017-11-13 12:41:56.286-05
324,20,26,6,2017-11-13 12:37:23.132-05,2017-11-13 12:41:53.604-05
1886,37,21,18,2017-11-13 12:37:33.563-05,2017-11-13 12:41:48.664-05
2015,25,27,12,2017-11-13 12:37:35.476-05,2017-11-13 12:41:56.202-05
1855,27,28,33,2017-11-13 12:37:33.2-05,2017-11-13 12:41:54.18-05
449,26,29,2,2017-11-13 12:37:23.664-05,2017-11-13 12:41:48.125-05
819,40,31,31,2017-11-13 12:37:25.173-05,2017-11-13 12:41:57.121-05
1904,42,29,46,2017-11-13 12:37:33.721-05,2017-11-13 12:41:51.752-05
1999,22,30,12,2017-11-13 12:37:35.286-05,2017-11-13 12:41:56.062-05
208,15,33,29,2017-11-13 12:37:22.648-05,2017-11-13 12:41:55.963-05
1663,2,27,9,2017-11-13 12:37:30.301-05,2017-11-13 12:41:35-05
1951,13,21,18,2017-11-13 12:37:34.556-05,2017-11-13 12:41:53.177-05
180,14,30,34,2017-11-13 12:37:22.525-05,2017-11-13 12:41:47.772-05
1710,9,21,39,2017-11-13 12:37:30.62-05,2017-11-13 12:41:40.336-05
1983,18,22,35,2017-11-13 12:37:35.061-05,2017-11-13 12:41:48.003-05
2040,29,24,25,2017-11-13 12:37:35.698-05,2017-11-13 12:41:56.496-05
1309,27,28,24,2017-11-13 12:37:27.459-05,2017-11-13 12:41:56.358-05
2038,26,26,18,2017-11-13 12:37:35.609-05,2017-11-13 12:41:54.063-05
1889,37,23,36,2017-11-13 12:37:33.586-05,2017-11-13 12:41:57.002-05
1277,24,32,35,2017-11-13 12:37:27.278-05,2017-11-13 12:41:14.277-05
1674,5,28,49,2017-11-13 12:37:30.416-05,2017-11-13 12:41:52.816-05
1583,27,35,42,2017-11-13 12:37:29.418-05,2017-11-13 12:41:51.12-05
1580,27,25,14,2017-11-13 12:37:29.38-05,2017-11-13 12:41:51.077-05
2034,25,17,41,2017-11-13 12:37:35.558-05,2017-11-13 12:41:54.013-05
1529,10,27,44,2017-11-13 12:37:28.872-05,2017-11-13 12:41:53.044-05
1563,20,26,11,2017-11-13 12:37:29.184-05,2017-11-13 12:41:21.595-05
2050,31,30,42,2017-11-13 12:37:35.92-05,2017-11-13 12:41:48.482-05
1786,3,28,12,2017-11-13 12:37:31.873-05,2017-11-13 12:41:55.684-05
1920,1,31,14,2017-11-13 12:37:34.072-05,2017-11-13 12:41:47.255-05
1818,17,21,18,2017-11-13 12:37:32.69-05,2017-11-13 12:41:53.369-05
2072,41,20,24,2017-11-13 12:37:36.342-05,2017-11-13 12:41:54.542-05
1804,10,31,23,2017-11-13 12:37:32.271-05,2017-11-13 12:41:40.453-05
1865,33,27,18,2017-11-13 12:37:33.369-05,2017-11-13 12:41:54.324-05
1728,19,24,5,2017-11-13 12:37:30.766-05,2017-11-13 12:41:53.518-05
1828,18,20,23,2017-11-13 12:37:32.896-05,2017-11-13 12:41:41.276-05
1672,5,27,39,2017-11-13 12:37:30.4-05,2017-11-13 12:41:44.79-05
1880,36,31,34,2017-11-13 12:37:33.515-05,2017-11-13 12:41:56.885-05
2048,31,29,18,2017-11-13 12:37:35.867-05,2017-11-13 12:41:54.235-05
1587,27,25,50,2017-11-13 12:37:29.44-05,2017-11-13 12:41:54.2-05
1677,7,27,16,2017-11-13 12:37:30.436-05,2017-11-13 12:41:52.844-05
1743,24,29,16,2017-11-13 12:37:30.965-05,2017-11-13 12:41:56.147-05
2404,12,19,28,2017-11-13 12:37:55.445-05,2017-11-13 12:41:21.142-05
1935,4,36,42,2017-11-13 12:37:34.298-05,2017-11-13 12:41:49.971-05
2407,28,25,5,2017-11-13 12:37:56.385-05,2017-11-13 12:41:36.809-05
1966,16,26,25,2017-11-13 12:37:34.806-05,2017-11-13 12:41:56.019-05
1989,20,20,45,2017-11-13 12:37:35.17-05,2017-11-13 12:41:50.793-05
1746,24,23,33,2017-11-13 12:37:30.986-05,2017-11-13 12:41:53.92-05
1823,18,25,8,2017-11-13 12:37:32.792-05,2017-11-13 12:41:47.961-05
1615,38,32,32,2017-11-13 12:37:29.753-05,2017-11-13 12:41:46.363-05
1938,8,22,22,2017-11-13 12:37:34.369-05,2017-11-13 12:41:50.102-05
1873,36,23,3,2017-11-13 12:37:33.469-05,2017-11-13 12:41:56.836-05
1795,8,20,23,2017-11-13 12:37:31.992-05,2017-11-13 12:41:50.102-05
1704,9,31,24,2017-11-13 12:37:30.6-05,2017-11-13 12:41:52.943-05
1607,35,30,10,2017-11-13 12:37:29.65-05,2017-11-13 12:41:48.578-05
1921,1,33,16,2017-11-13 12:37:34.075-05,2017-11-13 12:41:52.508-05
1654,49,32,42,2017-11-13 12:37:30.089-05,2017-11-13 12:41:46.869-05
2065,38,24,25,2017-11-13 12:37:36.197-05,2017-11-13 12:41:54.452-05
1911,48,31,10,2017-11-13 12:37:33.809-05,2017-11-13 12:41:54.94-05
1505,7,33,20,2017-11-13 12:37:28.745-05,2017-11-13 12:41:52.85-05
2052,32,32,16,2017-11-13 12:37:35.944-05,2017-11-13 12:41:56.718-05
368,21,33,29,2017-11-13 12:37:23.328-05,2017-11-13 12:41:50.857-05
1507,7,38,38,2017-11-13 12:37:28.768-05,2017-11-13 12:41:52.879-05
1685,8,22,20,2017-11-13 12:37:30.519-05,2017-11-13 12:41:50.096-05
2089,45,21,13,2017-11-13 12:37:36.49-05,2017-11-13 12:41:51.843-05
1461,46,33,32,2017-11-13 12:37:28.289-05,2017-11-13 12:41:57.299-05
2077,41,18,45,2017-11-13 12:37:36.379-05,2017-11-13 12:41:48.924-05
1763,34,25,9,2017-11-13 12:37:31.195-05,2017-11-13 12:41:42.407-05
1793,8,23,3,2017-11-13 12:37:31.964-05,2017-11-13 12:41:50.067-05
20,2,27,34,2017-11-13 12:37:21.712-05,2017-11-13 12:41:47.369-05
1517,10,32,15,2017-11-13 12:37:28.828-05,2017-11-13 12:41:47.539-05
2022,25,22,20,2017-11-13 12:37:35.515-05,2017-11-13 12:41:53.983-05
1986,18,24,45,2017-11-13 12:37:35.085-05,2017-11-13 12:41:48.024-05
1962,15,25,25,2017-11-13 12:37:34.727-05,2017-11-13 12:41:55.957-05
2409,28,19,12,2017-11-13 12:37:56.385-05,2017-11-13 12:41:22.049-05
1837,18,22,48,2017-11-13 12:37:32.978-05,2017-11-13 12:41:53.504-05
1857,29,24,18,2017-11-13 12:37:33.24-05,2017-11-13 12:41:48.3-05
1626,42,34,26,2017-11-13 12:37:29.817-05,2017-11-13 12:41:48.958-05
1717,11,29,21,2017-11-13 12:37:30.661-05,2017-11-13 12:41:40.633-05
1864,33,35,12,2017-11-13 12:37:33.356-05,2017-11-13 12:41:54.315-05
107,6,26,20,2017-11-13 12:37:22.182-05,2017-11-13 12:41:52.688-05
2094,45,25,22,2017-11-13 12:37:36.513-05,2017-11-13 12:41:51.864-05
1691,8,23,38,2017-11-13 12:37:30.544-05,2017-11-13 12:41:50.117-05
1738,21,28,9,2017-11-13 12:37:30.89-05,2017-11-13 12:41:53.701-05
1783,2,28,42,2017-11-13 12:37:31.838-05,2017-11-13 12:41:47.388-05
1805,10,34,33,2017-11-13 12:37:32.301-05,2017-11-13 12:41:53.036-05
1659,50,25,24,2017-11-13 12:37:30.127-05,2017-11-13 12:41:55.17-05
2028,25,24,29,2017-11-13 12:37:35.538-05,2017-11-13 12:41:56.225-05
1699,9,26,19,2017-11-13 12:37:30.582-05,2017-11-13 12:41:52.928-05
2001,22,26,24,2017-11-13 12:37:35.313-05,2017-11-13 12:41:56.077-05
1574,24,25,43,2017-11-13 12:37:29.292-05,2017-11-13 12:41:56.186-05
2406,18,20,28,2017-11-13 12:37:55.808-05,2017-11-13 12:41:47.985-05
1570,24,23,20,2017-11-13 12:37:29.264-05,2017-11-13 12:41:53.896-05
1522,10,30,29,2017-11-13 12:37:28.847-05,2017-11-13 12:41:47.569-05
1613,38,29,24,2017-11-13 12:37:29.738-05,2017-11-13 12:41:54.448-05
1872,34,31,36,2017-11-13 12:37:33.45-05,2017-11-13 12:41:56.821-05
1604,34,29,27,2017-11-13 12:37:29.612-05,2017-11-13 12:41:56.805-05
1917,48,21,37,2017-11-13 12:37:33.854-05,2017-11-13 12:41:57.372-05
1577,26,32,10,2017-11-13 12:37:29.31-05,2017-11-13 12:41:54.048-05
1866,33,28,27,2017-11-13 12:37:33.374-05,2017-11-13 12:41:54.351-05
1961,14,22,45,2017-11-13 12:37:34.679-05,2017-11-13 12:41:50.366-05
1611,38,33,10,2017-11-13 12:37:29.717-05,2017-11-13 12:41:54.414-05
1946,12,31,30,2017-11-13 12:37:34.498-05,2017-11-13 12:41:55.907-05
1940,8,21,41,2017-11-13 12:37:34.427-05,2017-11-13 12:41:47.486-05
1914,48,21,23,2017-11-13 12:37:33.831-05,2017-11-13 12:41:52.009-05
1656,50,30,10,2017-11-13 12:37:30.107-05,2017-11-13 12:41:55.138-05
1709,9,26,38,2017-11-13 12:37:30.62-05,2017-11-13 12:41:52.955-05
1964,16,27,12,2017-11-13 12:37:34.775-05,2017-11-13 12:41:56.006-05
1526,10,41,42,2017-11-13 12:37:28.866-05,2017-11-13 12:41:47.628-05
1824,18,28,12,2017-11-13 12:37:32.812-05,2017-11-13 12:41:53.45-05
1584,27,32,38,2017-11-13 12:37:29.418-05,2017-11-13 12:41:54.184-05
1943,12,32,21,2017-11-13 12:37:34.481-05,2017-11-13 12:41:53.094-05
1819,17,36,42,2017-11-13 12:37:32.734-05,2017-11-13 12:41:50.611-05
455,26,33,15,2017-11-13 12:37:23.689-05,2017-11-13 12:41:56.269-05
1775,43,24,5,2017-11-13 12:37:31.425-05,2017-11-13 12:41:26.046-05
1870,33,25,48,2017-11-13 12:37:33.406-05,2017-11-13 12:41:54.372-05
1859,32,27,18,2017-11-13 12:37:33.302-05,2017-11-13 12:41:46.084-05
1729,19,19,8,2017-11-13 12:37:30.773-05,2017-11-13 12:41:50.639-05
1676,7,29,9,2017-11-13 12:37:30.434-05,2017-11-13 12:41:52.83-05
1934,4,25,25,2017-11-13 12:37:34.269-05,2017-11-13 12:41:35.246-05
2035,25,24,38,2017-11-13 12:37:35.557-05,2017-11-13 12:41:54.003-05
1696,9,25,5,2017-11-13 12:37:30.563-05,2017-11-13 12:41:52.906-05
1512,10,33,6,2017-11-13 12:37:28.806-05,2017-11-13 12:41:52.984-05
513,29,27,2,2017-11-13 12:37:23.919-05,2017-11-13 12:41:48.279-05
1759,33,24,9,2017-11-13 12:37:31.144-05,2017-11-13 12:41:54.31-05
1540,11,24,50,2017-11-13 12:37:28.963-05,2017-11-13 12:41:47.728-05
1809,10,32,46,2017-11-13 12:37:32.332-05,2017-11-13 12:41:36.014-05
1998,22,22,8,2017-11-13 12:37:35.281-05,2017-11-13 12:41:50.907-05
1892,40,34,10,2017-11-13 12:37:33.617-05,2017-11-13 12:41:48.796-05
1534,11,26,20,2017-11-13 12:37:28.913-05,2017-11-13 12:41:21.022-05
1724,16,31,9,2017-11-13 12:37:30.715-05,2017-11-13 12:41:53.264-05
1608,35,31,42,2017-11-13 12:37:29.692-05,2017-11-13 12:41:48.624-05
2012,25,25,1,2017-11-13 12:37:35.463-05,2017-11-13 12:41:53.946-05
1742,24,31,9,2017-11-13 12:37:30.958-05,2017-11-13 12:41:53.874-05
1552,14,26,11,2017-11-13 12:37:29.057-05,2017-11-13 12:41:47.744-05
1834,18,23,36,2017-11-13 12:37:32.949-05,2017-11-13 12:41:45.692-05
1887,37,25,27,2017-11-13 12:37:33.567-05,2017-11-13 12:41:56.959-05
1667,5,24,19,2017-11-13 12:37:30.379-05,2017-11-13 12:41:52.776-05
1761,33,23,24,2017-11-13 12:37:31.164-05,2017-11-13 12:41:54.341-05
2096,45,22,30,2017-11-13 12:37:36.534-05,2017-11-13 12:41:49.114-05
1968,16,35,42,2017-11-13 12:37:34.843-05,2017-11-13 12:41:50.518-05
609,33,26,2,2017-11-13 12:37:24.318-05,2017-11-13 12:41:33.939-05
1884,37,24,8,2017-11-13 12:37:33.544-05,2017-11-13 12:41:51.365-05
1994,21,27,32,2017-11-13 12:37:35.24-05,2017-11-13 12:41:41.421-05
1566,20,29,32,2017-11-13 12:37:29.213-05,2017-11-13 12:41:21.641-05
1673,5,21,34,2017-11-13 12:37:30.4-05,2017-11-13 12:41:39.898-05
2049,31,32,25,2017-11-13 12:37:35.885-05,2017-11-13 12:41:56.662-05
1853,27,25,18,2017-11-13 12:37:33.181-05,2017-11-13 12:41:54.152-05
1595,32,37,42,2017-11-13 12:37:29.557-05,2017-11-13 12:41:46.11-05
1769,39,29,7,2017-11-13 12:37:31.308-05,2017-11-13 12:41:51.53-05
1903,42,26,37,2017-11-13 12:37:33.711-05,2017-11-13 12:41:51.738-05
1536,11,25,38,2017-11-13 12:37:28.938-05,2017-11-13 12:41:47.699-05
1847,23,28,27,2017-11-13 12:37:33.122-05,2017-11-13 12:41:51.026-05
1774,40,32,9,2017-11-13 12:37:31.373-05,2017-11-13 12:41:42.8-05
1765,38,28,5,2017-11-13 12:37:31.245-05,2017-11-13 12:41:54.397-05
2017,25,27,13,2017-11-13 12:37:35.49-05,2017-11-13 12:41:53.967-05
1936,8,22,13,2017-11-13 12:37:34.335-05,2017-11-13 12:41:50.074-05
1646,44,27,42,2017-11-13 12:37:30.025-05,2017-11-13 12:41:51.814-05
1753,30,23,8,2017-11-13 12:37:31.08-05,2017-11-13 12:41:48.355-05
1802,10,32,17,2017-11-13 12:37:32.271-05,2017-11-13 12:41:53.003-05
1531,10,30,50,2017-11-13 12:37:28.889-05,2017-11-13 12:41:53.059-05
1636,42,32,50,2017-11-13 12:37:29.888-05,2017-11-13 12:41:48.998-05
2047,30,22,45,2017-11-13 12:37:35.825-05,2017-11-13 12:41:48.414-05
1908,46,24,18,2017-11-13 12:37:33.755-05,2017-11-13 12:41:46.628-05
1941,12,22,13,2017-11-13 12:37:34.456-05,2017-11-13 12:41:53.079-05
1928,1,33,34,2017-11-13 12:37:34.132-05,2017-11-13 12:41:47.287-05
2099,45,18,41,2017-11-13 12:37:36.558-05,2017-11-13 12:41:49.134-05
2086,42,26,41,2017-11-13 12:37:36.465-05,2017-11-13 12:41:48.983-05
1960,14,23,25,2017-11-13 12:37:34.648-05,2017-11-13 12:41:47.752-05
1546,12,33,38,2017-11-13 12:37:29.022-05,2017-11-13 12:41:53.125-05
758,38,31,35,2017-11-13 12:37:24.924-05,2017-11-13 12:41:48.76-05
1980,18,26,26,2017-11-13 12:37:35.035-05,2017-11-13 12:41:53.482-05
815,40,33,26,2017-11-13 12:37:25.151-05,2017-11-13 12:41:57.087-05
1631,42,31,35,2017-11-13 12:37:29.858-05,2017-11-13 12:41:48.977-05
2067,40,27,25,2017-11-13 12:37:36.265-05,2017-11-13 12:41:57.075-05
2309,48,23,25,2017-11-13 12:37:45.649-05,2017-11-13 12:41:57.348-05
2314,48,23,50,2017-11-13 12:37:45.707-05,2017-11-13 12:41:55.026-05
2148,25,22,44,2017-11-13 12:37:37.777-05,2017-11-13 12:41:54.013-05
2371,9,28,12,2017-11-13 12:37:50.662-05,2017-11-13 12:41:52.914-05
1623,42,32,20,2017-11-13 12:37:29.809-05,2017-11-13 12:41:51.714-05
18,2,29,31,2017-11-13 12:37:21.711-05,2017-11-13 12:41:47.359-05
2210,12,29,39,2017-11-13 12:37:39.515-05,2017-11-13 12:41:50.206-05
2081,42,31,22,2017-11-13 12:37:36.42-05,2017-11-13 12:41:51.714-05
2380,36,28,9,2017-11-13 12:37:51.165-05,2017-11-13 12:41:42.501-05
2175,42,24,39,2017-11-13 12:37:38.355-05,2017-11-13 12:41:51.744-05
2249,9,26,22,2017-11-13 12:37:41.779-05,2017-11-13 12:41:52.934-05
2321,27,24,41,2017-11-13 12:37:46.746-05,2017-11-13 12:41:54.184-05
1420,44,20,8,2017-11-13 12:37:28.078-05,2017-11-13 12:41:51.766-05
2090,45,25,16,2017-11-13 12:37:36.496-05,2017-11-13 12:41:51.85-05
2242,8,22,28,2017-11-13 12:37:41.716-05,2017-11-13 12:41:47.434-05
2253,9,26,27,2017-11-13 12:37:41.8-05,2017-11-13 12:41:52.948-05
2363,31,33,10,2017-11-13 12:37:49.276-05,2017-11-13 12:41:54.22-05
2259,9,22,44,2017-11-13 12:37:41.844-05,2017-11-13 12:41:52.963-05
2303,33,30,1,2017-11-13 12:37:45.147-05,2017-11-13 12:41:54.294-05
1863,33,34,10,2017-11-13 12:37:33.356-05,2017-11-13 12:41:54.31-05
2289,32,24,28,2017-11-13 12:37:42.791-05,2017-11-13 12:41:37.387-05
2373,9,23,48,2017-11-13 12:37:50.708-05,2017-11-13 12:41:52.97-05
2305,38,28,48,2017-11-13 12:37:45.391-05,2017-11-13 12:41:54.472-05
2209,10,28,30,2017-11-13 12:37:39.411-05,2017-11-13 12:41:47.577-05
2450,41,17,5,2017-11-13 12:38:39.841-05,2017-11-13 12:41:54.493-05
2073,41,17,25,2017-11-13 12:37:36.346-05,2017-11-13 12:41:54.542-05
2339,11,25,18,2017-11-13 12:37:48.41-05,2017-11-13 12:41:47.669-05
2195,49,28,18,2017-11-13 12:37:38.8-05,2017-11-13 12:41:55.063-05
2206,10,34,1,2017-11-13 12:37:39.372-05,2017-11-13 12:41:52.977-05
668,34,29,44,2017-11-13 12:37:24.546-05,2017-11-13 12:41:31.638-05
2201,1,27,39,2017-11-13 12:37:39.185-05,2017-11-13 12:41:44.508-05
2260,10,26,9,2017-11-13 12:37:41.871-05,2017-11-13 12:41:52.991-05
2326,48,24,14,2017-11-13 12:37:47.415-05,2017-11-13 12:41:51.991-05
109,6,30,26,2017-11-13 12:37:22.195-05,2017-11-13 12:41:55.768-05
2388,10,28,41,2017-11-13 12:37:52.418-05,2017-11-13 12:41:53.045-05
2372,9,28,36,2017-11-13 12:37:50.68-05,2017-11-13 12:41:40.324-05
2292,44,22,9,2017-11-13 12:37:43.342-05,2017-11-13 12:41:54.626-05
2118,10,25,47,2017-11-13 12:37:37.348-05,2017-11-13 12:41:53.051-05
2199,1,34,10,2017-11-13 12:37:39.14-05,2017-11-13 12:41:52.498-05
2203,1,28,50,2017-11-13 12:37:39.209-05,2017-11-13 12:41:52.564-05
2387,6,24,18,2017-11-13 12:37:52.207-05,2017-11-13 12:41:52.681-05
2343,11,19,37,2017-11-13 12:37:48.447-05,2017-11-13 12:41:55.857-05
2438,9,18,45,2017-11-13 12:38:07.086-05,2017-11-13 12:41:40.354-05
2344,12,30,19,2017-11-13 12:37:48.491-05,2017-11-13 12:41:53.094-05
2357,23,19,5,2017-11-13 12:37:48.963-05,2017-11-13 12:41:41.589-05
2182,44,22,25,2017-11-13 12:37:38.533-05,2017-11-13 12:41:54.677-05
2112,10,30,4,2017-11-13 12:37:37.283-05,2017-11-13 12:41:35.9-05
2423,41,23,11,2017-11-13 12:37:58.756-05,2017-11-13 12:41:48.876-05
2192,47,23,18,2017-11-13 12:37:38.726-05,2017-11-13 12:41:54.793-05
2382,48,23,9,2017-11-13 12:37:51.536-05,2017-11-13 12:41:54.94-05
2256,9,29,35,2017-11-13 12:37:41.823-05,2017-11-13 12:41:10.549-05
2264,16,30,27,2017-11-13 12:37:42.122-05,2017-11-13 12:41:56.019-05
2076,42,32,1,2017-11-13 12:37:36.379-05,2017-11-13 12:41:48.93-05
2356,22,26,11,2017-11-13 12:37:48.904-05,2017-11-13 12:41:56.062-05
2347,18,25,11,2017-11-13 12:37:48.745-05,2017-11-13 12:41:47.969-05
2084,42,27,30,2017-11-13 12:37:36.443-05,2017-11-13 12:41:48.971-05
2390,19,26,32,2017-11-13 12:37:52.947-05,2017-11-13 12:41:45.762-05
1637,43,24,10,2017-11-13 12:37:29.904-05,2017-11-13 12:41:49.012-05
2329,5,29,10,2017-11-13 12:37:47.992-05,2017-11-13 12:41:52.743-05
2328,48,20,41,2017-11-13 12:37:47.452-05,2017-11-13 12:41:55.009-05
2216,22,32,36,2017-11-13 12:37:39.91-05,2017-11-13 12:41:56.109-05
2332,5,28,22,2017-11-13 12:37:48.015-05,2017-11-13 12:41:52.782-05
2281,28,22,8,2017-11-13 12:37:42.603-05,2017-11-13 12:41:48.21-05
2184,45,24,10,2017-11-13 12:37:38.577-05,2017-11-13 12:41:49.08-05
2449,5,17,41,2017-11-13 12:38:38.408-05,2017-11-13 12:41:52.802-05
2105,4,30,10,2017-11-13 12:37:37.068-05,2017-11-13 12:41:35.206-05
2410,28,20,18,2017-11-13 12:37:56.407-05,2017-11-13 12:41:48.23-05
2369,5,20,50,2017-11-13 12:37:50.574-05,2017-11-13 12:41:52.817-05
2435,45,20,28,2017-11-13 12:38:06.333-05,2017-11-13 12:41:49.113-05
2157,36,26,13,2017-11-13 12:37:38.083-05,2017-11-13 12:41:51.302-05
2270,25,24,6,2017-11-13 12:37:42.385-05,2017-11-13 12:41:56.195-05
2360,25,25,11,2017-11-13 12:37:49.057-05,2017-11-13 12:41:56.202-05
2276,27,31,22,2017-11-13 12:37:42.548-05,2017-11-13 12:41:56.352-05
1653,49,27,32,2017-11-13 12:37:30.076-05,2017-11-13 12:41:46.844-05
2439,17,27,9,2017-11-13 12:38:07.577-05,2017-11-13 12:41:53.355-05
2166,37,16,45,2017-11-13 12:37:38.21-05,2017-11-13 12:41:51.421-05
2110,7,26,25,2017-11-13 12:37:37.168-05,2017-11-13 12:41:52.864-05
279,17,32,38,2017-11-13 12:37:22.952-05,2017-11-13 12:41:53.399-05
2055,32,23,25,2017-11-13 12:37:35.965-05,2017-11-13 12:41:56.729-05
2137,24,23,23,2017-11-13 12:37:37.673-05,2017-11-13 12:41:08.156-05
2430,28,23,7,2017-11-13 12:38:05.195-05,2017-11-13 12:41:36.818-05
2220,36,28,16,2017-11-13 12:37:40.341-05,2017-11-13 12:41:56.854-05
1600,34,29,10,2017-11-13 12:37:29.579-05,2017-11-13 12:41:48.503-05
2222,36,27,30,2017-11-13 12:37:40.363-05,2017-11-13 12:41:56.88-05
2156,32,30,39,2017-11-13 12:37:37.983-05,2017-11-13 12:41:46.104-05
2353,19,24,27,2017-11-13 12:37:48.859-05,2017-11-13 12:41:53.57-05
2164,37,25,24,2017-11-13 12:37:38.173-05,2017-11-13 12:41:56.943-05
1932,2,24,25,2017-11-13 12:37:34.19-05,2017-11-13 12:41:47.345-05
1764,34,31,8,2017-11-13 12:37:31.195-05,2017-11-13 12:41:48.503-05
2245,9,25,6,2017-11-13 12:37:41.759-05,2017-11-13 12:41:52.907-05
722,37,24,29,2017-11-13 12:37:24.774-05,2017-11-13 12:41:56.978-05
351,20,26,50,2017-11-13 12:37:23.259-05,2017-11-13 12:41:53.68-05
887,43,24,37,2017-11-13 12:37:25.44-05,2017-11-13 12:41:57.233-05
2285,28,22,27,2017-11-13 12:37:42.638-05,2017-11-13 12:41:31.363-05
2429,7,23,28,2017-11-13 12:38:04.404-05,2017-11-13 12:41:35.635-05
396,22,29,21,2017-11-13 12:37:23.456-05,2017-11-13 12:41:53.812-05
2417,15,22,9,2017-11-13 12:37:57.888-05,2017-11-13 12:41:40.984-05
2170,39,27,27,2017-11-13 12:37:38.259-05,2017-11-13 12:41:51.597-05
2322,39,17,48,2017-11-13 12:37:47.151-05,2017-11-13 12:41:51.645-05
2079,42,30,13,2017-11-13 12:37:36.4-05,2017-11-13 12:41:51.675-05
2368,5,23,13,2017-11-13 12:37:50.537-05,2017-11-13 12:41:52.749-05
2230,50,28,1,2017-11-13 12:37:40.986-05,2017-11-13 12:41:55.116-05
2128,18,28,49,2017-11-13 12:37:37.502-05,2017-11-13 12:41:53.504-05
2107,7,27,18,2017-11-13 12:37:37.152-05,2017-11-13 12:41:52.85-05
